收款商户号,支付记录编号,支付时间,支付金额,收入金额,通道号,银行支付记录编号,成功日期,清算勾兑日期,内扣手续费,外扣手续费,对账类型,记录生成日期,
20121114018,20130328132651,2013/3/28 8:58:19,200,1.192,104,,2013/3/28 8:58:20,2013/3/28 0:00:00,,,1,2013/3/29 9:44:43,
20121114018,20130328132650,2013/3/28 8:58:17,200,1.192,104,,2013/3/28 8:58:17,2013/3/28 0:00:00,,,1,2013/3/29 9:44:43,
20121114018,20130328132642,2013/3/28 8:57:07,200,1.192,104,,2013/3/28 8:57:07,2013/3/28 0:00:00,,,1,2013/3/29 9:44:43,
20121114018,20130328132641,2013/3/28 8:56:54,100,0.596,104,,2013/3/28 8:56:54,2013/3/28 0:00:00,,,1,2013/3/29 9:44:43,
20121114018,20130328132640,2013/3/28 8:56:54,127.5,0.7599,104,,2013/3/28 8:56:54,2013/3/28 0:00:00,,,1,2013/3/29 9:44:43,
20121114018,20130328132633,2013/3/28 8:56:53,100,0.596,104,,2013/3/28 8:56:54,2013/3/28 0:00:00,,,1,2013/3/29 9:44:43,
20121114018,20130328132632,2013/3/28 8:56:53,100,0.596,104,,2013/3/28 8:56:54,2013/3/28 0:00:00,,,1,2013/3/29 9:44:43,
20121114018,20130328132631,2013/3/28 8:56:53,100,0.596,104,,2013/3/28 8:56:54,2013/3/28 0:00:00,,,1,2013/3/29 9:44:43,
20121114018,20130328132630,2013/3/28 8:56:53,500,2.98,104,,2013/3/28 8:56:53,2013/3/28 0:00:00,,,1,2013/3/29 9:44:43,
20121114018,20130328132617,2013/3/28 8:55:37,1000,5.96,104,,2013/3/28 8:55:37,2013/3/28 0:00:00,,,1,2013/3/29 9:44:43,
20121114018,20130328132615,2013/3/28 8:55:26,150,0.894,104,,2013/3/28 8:55:27,2013/3/28 0:00:00,,,1,2013/3/29 9:44:43,
20121114018,20130328132614,2013/3/28 8:55:18,300,1.788,104,,2013/3/28 8:55:18,2013/3/28 0:00:00,,,1,2013/3/29 9:44:43,
20121114018,20130328132611,2013/3/28 8:54:28,100,0.596,104,,2013/3/28 8:54:29,2013/3/28 0:00:00,,,1,2013/3/29 9:44:43,
20121114018,20130328132610,2013/3/28 8:54:23,200,1.192,104,,2013/3/28 8:54:24,2013/3/28 0:00:00,,,1,2013/3/29 9:44:43,
20121114018,20130328132609,2013/3/28 8:54:21,300,1.788,104,,2013/3/28 8:54:22,2013/3/28 0:00:00,,,1,2013/3/29 9:44:43,
20121114018,20130328132608,2013/3/28 8:53:33,200,1.192,104,,2013/3/28 8:53:34,2013/3/28 0:00:00,,,1,2013/3/29 9:44:43,
20121114018,20130328132604,2013/3/28 8:53:16,500,2.98,104,,2013/3/28 8:53:17,2013/3/28 0:00:00,,,1,2013/3/29 9:44:43,
20121114018,20130328132597,2013/3/28 8:52:03,100,0.596,104,,2013/3/28 8:52:04,2013/3/28 0:00:00,,,1,2013/3/29 9:44:43,
20121114018,20130328132594,2013/3/28 8:51:48,100,0.596,104,,2013/3/28 8:51:49,2013/3/28 0:00:00,,,1,2013/3/29 9:44:43,
20121114018,20130328132577,2013/3/28 8:49:03,3000,17.88,104,,2013/3/28 8:49:03,2013/3/28 0:00:00,,,1,2013/3/29 9:44:43,
20121114018,20130328132574,2013/3/28 8:48:07,125,0.745,104,,2013/3/28 8:48:08,2013/3/28 0:00:00,,,1,2013/3/29 9:44:43,
20121114018,20130328132563,2013/3/28 8:46:00,100,0.596,104,,2013/3/28 8:46:01,2013/3/28 0:00:00,,,1,2013/3/29 9:44:43,
20121114018,20130328132562,2013/3/28 8:45:51,400,2.384,104,,2013/3/28 8:45:51,2013/3/28 0:00:00,,,1,2013/3/29 9:44:43,
20121114018,20130328132561,2013/3/28 8:45:49,100,0.596,104,,2013/3/28 8:45:49,2013/3/28 0:00:00,,,1,2013/3/29 9:44:43,
20121114018,20130328132558,2013/3/28 8:40:26,300,1.788,104,,2013/3/28 8:40:26,2013/3/28 0:00:00,,,1,2013/3/29 9:44:43,
20121114018,20130328132557,2013/3/28 8:39:18,30000,178.8,104,,2013/3/28 8:39:18,2013/3/28 0:00:00,,,1,2013/3/29 9:44:43,
20121114018,20130328132556,2013/3/28 8:26:10,8000,47.68,104,,2013/3/28 8:26:10,2013/3/28 0:00:00,,,1,2013/3/29 9:44:43,
20121114018,20130328133539,2013/3/28 21:18:55,1300.84,7.7530064,105,,2013/3/28 21:19:02,2013/3/28 0:00:00,,,1,2013/3/29 9:44:18,
20121114018,20130328133526,2013/3/28 20:42:25,1500,8.94,105,,2013/3/28 20:42:32,2013/3/28 0:00:00,,,1,2013/3/29 9:44:18,
20121114018,20130328133119,2013/3/28 13:46:12,10000,59.6,105,,2013/3/28 13:46:19,2013/3/28 0:00:00,,,1,2013/3/29 9:44:18,
20121114018,20130328132997,2013/3/28 12:35:38,2000,11.92,105,,2013/3/28 12:35:45,2013/3/28 0:00:00,,,1,2013/3/29 9:44:18,
20121114018,20130328132819,2013/3/28 10:28:13,3000,17.88,105,,2013/3/28 10:28:20,2013/3/28 0:00:00,,,1,2013/3/29 9:44:18,
20121114018,20130328132767,2013/3/28 9:32:16,100,0.596,105,,2013/3/28 9:32:22,2013/3/28 0:00:00,,,1,2013/3/29 9:44:18,
20121114018,20130328132765,2013/3/28 9:32:01,1000,5.96,105,,2013/3/28 9:32:08,2013/3/28 0:00:00,,,1,2013/3/29 9:44:18,
20121114018,20130328132649,2013/3/28 8:57:53,100,0.596,105,,2013/3/28 8:58:01,2013/3/28 0:00:00,,,1,2013/3/29 9:44:18,
20121114018,20130328132537,2013/3/28 0:20:15,5000,29.8,105,,2013/3/28 0:20:22,2013/3/28 0:00:00,,,1,2013/3/29 9:44:18,
20121114018,20130328133588,2013/3/28 23:26:01,1000,5.96,103,,2013/3/28 23:26:02,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133587,2013/3/28 23:23:57,1000,5.96,103,,2013/3/28 23:23:58,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133579,2013/3/28 22:47:01,100,0.596,103,,2013/3/28 22:47:02,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133578,2013/3/28 22:43:44,100,0.596,103,,2013/3/28 22:43:45,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133577,2013/3/28 22:37:53,500,2.98,103,,2013/3/28 22:37:55,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133576,2013/3/28 22:37:52,100,0.596,103,,2013/3/28 22:37:54,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133572,2013/3/28 22:26:13,100,0.596,103,,2013/3/28 22:26:14,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133567,2013/3/28 22:16:43,100,0.596,103,,2013/3/28 22:16:44,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133553,2013/3/28 21:57:18,1000,5.96,103,,2013/3/28 21:57:19,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133534,2013/3/28 20:56:30,1000,5.96,103,,2013/3/28 20:56:31,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133522,2013/3/28 20:22:43,2000,11.92,103,,2013/3/28 20:22:44,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133518,2013/3/28 20:09:17,500,2.98,103,,2013/3/28 20:09:18,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133516,2013/3/28 20:06:42,300,1.788,103,,2013/3/28 20:06:43,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133515,2013/3/28 20:05:39,1,0.00596,103,,2013/3/28 20:05:40,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133510,2013/3/28 19:45:51,2000,11.92,103,,2013/3/28 19:45:53,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133500,2013/3/28 19:03:46,3000,17.88,103,,2013/3/28 19:03:47,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133487,2013/3/28 18:20:57,1000,5.96,103,,2013/3/28 18:20:59,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133486,2013/3/28 18:17:55,2000,11.92,103,,2013/3/28 18:17:56,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133474,2013/3/28 17:51:22,1000,5.96,103,,2013/3/28 17:51:24,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133453,2013/3/28 16:17:25,2000,11.92,103,,2013/3/28 16:17:27,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133450,2013/3/28 15:55:19,500,2.98,103,,2013/3/28 15:55:21,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133447,2013/3/28 15:26:32,1500,8.94,103,,2013/3/28 15:26:33,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133434,2013/3/28 14:58:53,1000,5.96,103,,2013/3/28 14:58:55,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133427,2013/3/28 14:56:25,3000,17.88,103,,2013/3/28 14:56:27,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133422,2013/3/28 14:55:50,500,2.98,103,,2013/3/28 14:55:51,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133420,2013/3/28 14:55:32,1000,5.96,103,,2013/3/28 14:55:33,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133419,2013/3/28 14:55:30,1000,5.96,103,,2013/3/28 14:55:32,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133415,2013/3/28 14:54:40,1000,5.96,103,,2013/3/28 14:54:42,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133411,2013/3/28 14:53:51,2500,14.9,103,,2013/3/28 14:53:52,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133388,2013/3/28 14:50:26,1000,5.96,103,,2013/3/28 14:50:28,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133370,2013/3/28 14:48:57,1000,5.96,103,,2013/3/28 14:48:59,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133368,2013/3/28 14:48:49,1000,5.96,103,,2013/3/28 14:48:50,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133367,2013/3/28 14:48:42,800,4.768,103,,2013/3/28 14:48:44,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133360,2013/3/28 14:48:04,2000,11.92,103,,2013/3/28 14:48:06,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133350,2013/3/28 14:47:22,1000,5.96,103,,2013/3/28 14:47:23,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133348,2013/3/28 14:47:19,3000,17.88,103,,2013/3/28 14:47:21,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133345,2013/3/28 14:47:03,2000,11.92,103,,2013/3/28 14:47:04,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133344,2013/3/28 14:47:02,2000,11.92,103,,2013/3/28 14:47:03,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133343,2013/3/28 14:46:47,1000,5.96,103,,2013/3/28 14:46:49,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133341,2013/3/28 14:46:17,2500,14.9,103,,2013/3/28 14:46:19,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133339,2013/3/28 14:46:12,500,2.98,103,,2013/3/28 14:46:13,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133327,2013/3/28 14:44:57,2000,11.92,103,,2013/3/28 14:44:58,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133325,2013/3/28 14:44:36,1000,5.96,103,,2013/3/28 14:44:38,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133322,2013/3/28 14:44:30,1000,5.96,103,,2013/3/28 14:44:32,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133302,2013/3/28 14:41:57,1000,5.96,103,,2013/3/28 14:41:59,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133297,2013/3/28 14:41:37,2000,11.92,103,,2013/3/28 14:41:38,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133282,2013/3/28 14:39:00,3300,19.668,103,,2013/3/28 14:39:01,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133270,2013/3/28 14:37:25,4200,25.032,103,,2013/3/28 14:37:27,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133269,2013/3/28 14:37:23,1000,5.96,103,,2013/3/28 14:37:24,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133265,2013/3/28 14:36:27,3500,20.86,103,,2013/3/28 14:36:29,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133254,2013/3/28 14:34:02,1000,5.96,103,,2013/3/28 14:34:04,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133248,2013/3/28 14:33:05,2000,11.92,103,,2013/3/28 14:33:07,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133247,2013/3/28 14:32:51,3000,17.88,103,,2013/3/28 14:32:53,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133243,2013/3/28 14:32:05,2000,11.92,103,,2013/3/28 14:32:07,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133238,2013/3/28 14:31:30,1000,5.96,103,,2013/3/28 14:31:32,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133237,2013/3/28 14:31:23,1000,5.96,103,,2013/3/28 14:31:24,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133229,2013/3/28 14:29:42,3000,17.88,103,,2013/3/28 14:29:44,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133223,2013/3/28 14:28:32,1000,5.96,103,,2013/3/28 14:28:33,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133207,2013/3/28 14:24:35,500,2.98,103,,2013/3/28 14:24:37,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133204,2013/3/28 14:22:58,5000,29.8,103,,2013/3/28 14:23:00,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133196,2013/3/28 14:20:45,2000,11.92,103,,2013/3/28 14:20:46,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133194,2013/3/28 14:18:41,1000,5.96,103,,2013/3/28 14:18:43,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133189,2013/3/28 14:16:11,12700,75.692,103,,2013/3/28 14:16:13,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133182,2013/3/28 14:13:25,1000,5.96,103,,2013/3/28 14:13:26,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133180,2013/3/28 14:12:00,4000,23.84,103,,2013/3/28 14:12:02,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133176,2013/3/28 14:10:54,2000,11.92,103,,2013/3/28 14:10:55,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133174,2013/3/28 14:10:20,1000,5.96,103,,2013/3/28 14:10:21,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133173,2013/3/28 14:10:00,1000,5.96,103,,2013/3/28 14:10:02,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133169,2013/3/28 14:07:23,2000,11.92,103,,2013/3/28 14:07:24,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133167,2013/3/28 14:05:59,2000,11.92,103,,2013/3/28 14:06:00,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133165,2013/3/28 14:05:28,3000,17.88,103,,2013/3/28 14:05:29,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133164,2013/3/28 14:05:15,1000,5.96,103,,2013/3/28 14:05:16,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133162,2013/3/28 14:04:27,1500,8.94,103,,2013/3/28 14:04:29,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133160,2013/3/28 14:03:42,1000,5.96,103,,2013/3/28 14:03:43,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133157,2013/3/28 14:03:11,2000,11.92,103,,2013/3/28 14:03:13,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133155,2013/3/28 14:03:00,2000,11.92,103,,2013/3/28 14:03:02,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133152,2013/3/28 14:01:35,1000,5.96,103,,2013/3/28 14:01:36,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133148,2013/3/28 13:59:57,2500,14.9,103,,2013/3/28 13:59:58,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133143,2013/3/28 13:57:54,2000,11.92,103,,2013/3/28 13:57:55,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133138,2013/3/28 13:55:21,1400,8.344,103,,2013/3/28 13:55:22,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133136,2013/3/28 13:54:54,1200,7.152,103,,2013/3/28 13:54:56,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133131,2013/3/28 13:52:55,3000,17.88,103,,2013/3/28 13:52:56,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133127,2013/3/28 13:48:46,1000,5.96,103,,2013/3/28 13:48:47,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133125,2013/3/28 13:47:38,500,2.98,103,,2013/3/28 13:47:39,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133116,2013/3/28 13:40:45,1000,5.96,103,,2013/3/28 13:40:47,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133115,2013/3/28 13:40:07,10000,59.6,103,,2013/3/28 13:40:08,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133112,2013/3/28 13:38:16,1000,5.96,103,,2013/3/28 13:38:17,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133111,2013/3/28 13:37:45,1000,5.96,103,,2013/3/28 13:37:47,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133110,2013/3/28 13:37:44,3000,17.88,103,,2013/3/28 13:37:46,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133108,2013/3/28 13:37:18,10000,59.6,103,,2013/3/28 13:37:20,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133105,2013/3/28 13:36:17,1000,5.96,103,,2013/3/28 13:36:19,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133102,2013/3/28 13:34:32,4500,26.82,103,,2013/3/28 13:34:33,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133089,2013/3/28 13:26:22,1000,5.96,103,,2013/3/28 13:26:23,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133078,2013/3/28 13:22:20,17000,101.32,103,,2013/3/28 13:22:21,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133071,2013/3/28 13:17:51,1000,5.96,103,,2013/3/28 13:17:53,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133045,2013/3/28 13:11:21,1000,5.96,103,,2013/3/28 13:11:23,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133041,2013/3/28 13:05:04,2000,11.92,103,,2013/3/28 13:05:06,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133012,2013/3/28 12:45:55,1000,5.96,103,,2013/3/28 12:45:56,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133011,2013/3/28 12:45:51,2000,11.92,103,,2013/3/28 12:45:53,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133008,2013/3/28 12:45:00,2000,11.92,103,,2013/3/28 12:45:02,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133007,2013/3/28 12:44:02,200,1.192,103,,2013/3/28 12:44:04,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328133003,2013/3/28 12:43:35,1000,5.96,103,,2013/3/28 12:43:36,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132996,2013/3/28 12:32:07,1000,5.96,103,,2013/3/28 12:32:08,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132995,2013/3/28 12:31:44,1000,5.96,103,,2013/3/28 12:31:46,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132994,2013/3/28 12:31:37,1000,5.96,103,,2013/3/28 12:31:38,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132992,2013/3/28 12:29:06,100,0.596,103,,2013/3/28 12:29:07,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132989,2013/3/28 12:26:54,1000,5.96,103,,2013/3/28 12:26:56,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132988,2013/3/28 12:26:06,1000,5.96,103,,2013/3/28 12:26:08,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132980,2013/3/28 12:18:54,2000,11.92,103,,2013/3/28 12:18:55,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132976,2013/3/28 12:13:23,2000,11.92,103,,2013/3/28 12:13:24,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132975,2013/3/28 12:13:09,1000,5.96,103,,2013/3/28 12:13:10,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132966,2013/3/28 12:08:59,500,2.98,103,,2013/3/28 12:09:01,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132965,2013/3/28 12:08:24,1000,5.96,103,,2013/3/28 12:08:25,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132963,2013/3/28 12:05:25,1000,5.96,103,,2013/3/28 12:05:26,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132961,2013/3/28 12:02:59,1000,5.96,103,,2013/3/28 12:03:00,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132957,2013/3/28 11:58:49,10000,59.6,103,,2013/3/28 11:58:50,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132952,2013/3/28 11:55:19,5000,29.8,103,,2013/3/28 11:55:21,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132950,2013/3/28 11:50:24,500,2.98,103,,2013/3/28 11:50:26,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132927,2013/3/28 11:28:26,1000,5.96,103,,2013/3/28 11:28:28,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132925,2013/3/28 11:19:34,1000,5.96,103,,2013/3/28 11:19:35,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132922,2013/3/28 11:17:29,2000,11.92,103,,2013/3/28 11:17:31,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132881,2013/3/28 11:02:51,1000,5.96,103,,2013/3/28 11:02:52,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132880,2013/3/28 11:01:25,2000,11.92,103,,2013/3/28 11:01:26,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132875,2013/3/28 10:59:24,1000,5.96,103,,2013/3/28 10:59:25,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132860,2013/3/28 10:51:27,2000,11.92,103,,2013/3/28 10:51:29,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132833,2013/3/28 10:38:47,1000,5.96,103,,2013/3/28 10:38:48,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132802,2013/3/28 10:14:04,2000,11.92,103,,2013/3/28 10:14:05,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132791,2013/3/28 9:58:54,2000,11.92,103,,2013/3/28 9:58:55,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132789,2013/3/28 9:53:09,150,0.894,103,,2013/3/28 9:53:11,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132782,2013/3/28 9:48:44,1000,5.96,103,,2013/3/28 9:48:45,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132761,2013/3/28 9:29:30,270,1.6092,103,,2013/3/28 9:29:31,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132744,2013/3/28 9:10:16,400,2.384,103,,2013/3/28 9:10:17,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132734,2013/3/28 9:09:25,300,1.788,103,,2013/3/28 9:09:26,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132725,2013/3/28 9:08:31,100,0.596,103,,2013/3/28 9:08:32,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132724,2013/3/28 9:08:24,500,2.98,103,,2013/3/28 9:08:25,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132721,2013/3/28 9:08:12,200,1.192,103,,2013/3/28 9:08:13,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132716,2013/3/28 9:07:38,300,1.788,103,,2013/3/28 9:07:40,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132707,2013/3/28 9:06:29,600,3.576,103,,2013/3/28 9:06:30,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132706,2013/3/28 9:06:26,500,2.98,103,,2013/3/28 9:06:27,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132703,2013/3/28 9:05:28,300,1.788,103,,2013/3/28 9:05:30,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132695,2013/3/28 9:04:28,300,1.788,103,,2013/3/28 9:04:30,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132686,2013/3/28 9:03:21,100,0.596,103,,2013/3/28 9:03:22,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
20121114018,20130328132671,2013/3/28 9:01:41,3000,17.88,103,,2013/3/28 9:01:43,2013/3/28 0:00:00,,,1,2013/3/29 9:44:29,
