收款商户号,支付记录编号,支付时间,支付金额,收入金额,通道号,银行支付记录编号,成功日期,清算勾兑日期,内扣手续费,外扣手续费,对账类型,记录生成日期,
20121114018,20130326131646,2013/3/26 14:42:04,2000,11.92,104,,2013/3/26 14:42:05,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131637,2013/3/26 14:40:28,2000,11.92,104,,2013/3/26 14:40:28,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131633,2013/3/26 14:39:32,10000,59.6,104,,2013/3/26 14:39:33,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131632,2013/3/26 14:39:20,1000,5.96,104,,2013/3/26 14:39:20,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131630,2013/3/26 14:39:12,10000,59.6,104,,2013/3/26 14:39:13,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131628,2013/3/26 14:38:57,1000,5.96,104,,2013/3/26 14:38:58,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131626,2013/3/26 14:38:16,5000,29.8,104,,2013/3/26 14:38:17,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131625,2013/3/26 14:38:14,5000,29.8,104,,2013/3/26 14:38:14,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131623,2013/3/26 14:37:23,2000,11.92,104,,2013/3/26 14:37:24,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131617,2013/3/26 14:34:21,7000,41.72,104,,2013/3/26 14:34:21,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131609,2013/3/26 14:27:56,2000,11.92,104,,2013/3/26 14:27:57,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131607,2013/3/26 14:26:20,1000,5.96,104,,2013/3/26 14:26:20,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131600,2013/3/26 14:22:06,30000,178.8,104,,2013/3/26 14:22:07,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131599,2013/3/26 14:21:18,30000,178.8,104,,2013/3/26 14:21:19,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131594,2013/3/26 14:18:44,10000,59.6,104,,2013/3/26 14:18:45,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131589,2013/3/26 14:17:15,1000,5.96,104,,2013/3/26 14:17:16,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131587,2013/3/26 14:15:44,1000,5.96,104,,2013/3/26 14:15:45,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131584,2013/3/26 14:12:36,1000,5.96,104,,2013/3/26 14:12:36,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131575,2013/3/26 14:05:10,4000,23.84,104,,2013/3/26 14:05:10,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131574,2013/3/26 14:04:59,1000,5.96,104,,2013/3/26 14:04:59,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131565,2013/3/26 13:58:06,9600,57.216,104,,2013/3/26 13:58:07,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131562,2013/3/26 13:56:39,1100,6.556,104,,2013/3/26 13:56:40,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131560,2013/3/26 13:55:26,2200,13.112,104,,2013/3/26 13:55:27,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131555,2013/3/26 13:49:46,10000,59.6,104,,2013/3/26 13:49:47,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131554,2013/3/26 13:49:13,1000,5.96,104,,2013/3/26 13:49:14,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131550,2013/3/26 13:44:56,5000,29.8,104,,2013/3/26 13:44:57,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131538,2013/3/26 13:30:23,5000,29.8,104,,2013/3/26 13:30:24,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
